Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Type of Payment code,Vehicle Code
9249,Mon Aug 16 18:44:47 2021,1399135,van,9248,Mon A
9250,Sat Aug 14 06:59:35 2021,3583471,truck,9249,Mon A
9251,Fri Aug 20 19:31:28 2021,3000466,car,9250,Sat A
9252,Fri Aug  6 18:55:50 2021,3469493,car,9251,Fri A
9253,Fri Aug  6 23:00:57 2021,6801750,truck,9252,Fri A
9254,Mon Aug  9 08:26:00 2021,8471320,car,9253,Fri A
9255,Thu Aug  5 06:09:41 2021,8899026,car,9254,Mon A
9256,Wed Aug  4 03:07:47 2021,682891,car,9255,Thu A
9257,Sat Jul 31 17:15:46 2021,2571874,van,9256,Wed A
9258,Mon Aug  9 16:03:01 2021,7279287,truck,9257,Sat J
9259,Sun Aug  1 04:05:07 2021,1225815,car,9258,Mon A
9260,Tue Aug 17 02:54:45 2021,3753017,car,9259,Sun A
9261,Thu Aug 19 09:18:51 2021,7365391,car,9260,Tue A
9262,Thu Aug 19 09:49:30 2021,8407052,car,9261,Thu A
9263,Tue Aug 10 15:17:34 2021,3784504,car,9262,Thu A
9264,Sun Aug 22 07:31:41 2021,9027270,truck,9263,Tue A
9265,Tue Aug 17 04:19:14 2021,884668,car,9264,Sun A
9266,Fri Aug 20 09:15:49 2021,2275109,car,9265,Tue A
9267,Wed Aug 11 15:20:40 2021,9528653,car,9266,Fri A
9268,Tue Aug 10 17:49:02 2021,77608,truck,9267,Wed A
9269,Tue Aug 10 11:03:29 2021,9793722,van,9268,Tue A
9270,Wed Aug  4 17:49:43 2021,4737489,car,9269,Tue A
9271,Thu Jul 29 11:46:06 2021,4161657,car,9270,Wed A
9272,Mon Aug  2 00:48:05 2021,5363723,car,9271,Thu J
9273,Tue Aug 17 15:39:24 2021,2196820,truck,9272,Mon A
9274,Thu Aug 12 00:34:30 2021,5348545,truck,9273,Tue A
9275,Sat Aug  7 21:47:32 2021,3403077,car,9274,Thu A
9276,Fri Aug 20 07:24:09 2021,6253818,truck,9275,Sat A
9277,Sat Aug  7 01:01:59 2021,399237,car,9276,Fri A
9278,Sat Aug 14 21:26:45 2021,5989933,truck,9277,Sat A
9279,Thu Aug  5 23:56:02 2021,6981441,car,9278,Sat A
9280,Fri Jul 30 07:14:01 2021,2593066,car,9279,Thu A
9281,Fri Aug 20 18:35:40 2021,1456578,truck,9280,Fri J
9282,Mon Aug 16 09:56:19 2021,9045059,car,9281,Fri A
9283,Sat Aug 14 01:58:49 2021,4527777,car,9282,Mon A
9284,Mon Aug  9 05:46:12 2021,583152,car,9283,Sat A
9285,Wed Aug 11 00:41:52 2021,8723898,car,9284,Mon A
9286,Fri Aug  6 01:41:20 2021,1878923,car,9285,Wed A
9287,Sun Aug 22 01:59:16 2021,3075680,car,9286,Fri A
9288,Tue Aug 10 17:15:19 2021,2721914,car,9287,Sun A
9289,Sun Aug 15 05:19:12 2021,2676447,car,9288,Tue A
9290,Fri Aug 20 07:34:10 2021,8488790,van,9289,Sun A
9291,Fri Aug 13 07:37:30 2021,4848388,truck,9290,Fri A
9292,Fri Aug 13 20:03:58 2021,7577857,truck,9291,Fri A
9293,Sat Aug 14 04:56:46 2021,2131750,car,9292,Fri A
9294,Thu Aug 19 19:44:20 2021,8031766,car,9293,Sat A
9295,Wed Aug 18 22:10:34 2021,9579819,truck,9294,Thu A
9296,Thu Aug 12 20:26:04 2021,151132,car,9295,Wed A
9297,Sat Aug  7 10:11:20 2021,3307765,car,9296,Thu A
9298,Thu Aug  5 17:50:14 2021,2086396,car,9297,Sat A
9299,Fri Aug 20 23:05:47 2021,8588231,car,9298,Thu A
9300,Wed Aug 11 07:21:51 2021,7406399,car,9299,Fri A
9301,Thu Aug  5 19:40:10 2021,2779800,car,9300,Wed A
9302,Sat Aug  7 21:40:55 2021,6264949,truck,9301,Thu A
9303,Wed Aug 18 18:54:54 2021,5166723,car,9302,Sat A
9304,Wed Aug 18 12:36:32 2021,9468903,car,9303,Wed A
9305,Sat Aug 14 04:44:00 2021,9783924,truck,9304,Wed A
9306,Tue Aug 10 07:07:04 2021,9265154,car,9305,Sat A
9307,Mon Aug 16 01:49:27 2021,4991116,car,9306,Tue A
9308,Sun Aug 15 22:54:01 2021,1926218,van,9307,Mon A
9309,Thu Aug  5 02:35:28 2021,9747658,car,9308,Sun A
9310,Sun Aug 22 03:51:21 2021,8788377,truck,9309,Thu A
9311,Sun Aug 15 08:01:58 2021,9025746,truck,9310,Sun A
9312,Mon Aug  9 03:23:14 2021,6763952,van,9311,Sun A
9313,Mon Aug 16 02:46:20 2021,6260844,car,9312,Mon A
9314,Tue Aug 17 17:55:04 2021,83942,van,9313,Mon A
9315,Sat Aug 14 14:26:25 2021,6142684,van,9314,Tue A
9316,Sun Aug  8 21:10:41 2021,7169430,car,9315,Sat A
9317,Mon Aug  9 08:27:16 2021,2497912,car,9316,Sun A
9318,Sat Aug 21 18:13:46 2021,566797,car,9317,Mon A
9319,Tue Aug  3 12:50:54 2021,8956690,car,9318,Sat A
9320,Fri Aug  6 03:05:48 2021,5057656,car,9319,Tue A
9321,Wed Aug 18 16:58:43 2021,2843878,car,9320,Fri A
9322,Wed Aug 11 04:44:30 2021,7206297,van,9321,Wed A
9323,Fri Aug  6 05:04:16 2021,8772021,car,9322,Wed A
9324,Sun Aug  1 22:43:45 2021,3488743,car,9323,Fri A
9325,Sun Aug  8 09:37:43 2021,9078677,truck,9324,Sun A
9326,Thu Aug  5 22:00:48 2021,707382,car,9325,Sun A
9327,Wed Aug  4 18:22:46 2021,7676380,car,9326,Thu A
9328,Sat Aug 14 00:45:01 2021,7763250,truck,9327,Wed A
9329,Fri Jul 30 12:52:36 2021,3273691,car,9328,Sat A
9330,Fri Aug  6 16:42:33 2021,2813322,car,9329,Fri J
9331,Mon Aug  9 16:16:17 2021,8579977,car,9330,Fri A
9332,Mon Aug  2 01:08:12 2021,3398149,car,9331,Mon A
9333,Tue Aug 10 09:55:04 2021,8696860,car,9332,Mon A
9334,Fri Aug 13 01:51:10 2021,1134376,truck,9333,Tue A
9335,Thu Aug  5 03:47:58 2021,5610608,van,9334,Fri A
9336,Mon Aug  9 01:41:26 2021,9934544,car,9335,Thu A
9337,Tue Aug 17 07:13:38 2021,6062518,car,9336,Mon A
9338,Tue Aug 10 02:39:06 2021,2590390,car,9337,Tue A
9339,Wed Aug 18 00:35:26 2021,3751219,car,9338,Tue A
9340,Fri Aug 20 10:23:32 2021,6190424,van,9339,Wed A
9341,Wed Aug 11 16:20:40 2021,5904413,car,9340,Fri A
9342,Sat Aug 21 01:02:07 2021,8669815,car,9341,Wed A
9343,Tue Aug 17 11:23:00 2021,2649555,car,9342,Sat A
9344,Tue Aug 17 15:44:36 2021,3468553,car,9343,Tue A
9345,Mon Aug  2 12:32:22 2021,5052430,car,9344,Tue A
9346,Fri Jul 30 02:27:10 2021,7140135,car,9345,Mon A
9347,Tue Aug 17 06:26:06 2021,3336312,car,9346,Fri J
9348,Sat Aug 14 08:48:10 2021,8457705,car,9347,Tue A
9349,Wed Aug 11 11:30:51 2021,7345005,truck,9348,Sat A
9350,Mon Aug  2 01:18:17 2021,5008855,car,9349,Wed A
9351,Wed Aug 11 19:43:17 2021,9413397,car,9350,Mon A
9352,Thu Jul 29 15:43:24 2021,7971612,van,9351,Wed A
9353,Mon Aug 16 06:12:45 2021,6294961,car,9352,Thu J
9354,Mon Aug  9 17:19:26 2021,9999026,car,9353,Mon A
9355,Wed Aug 11 06:23:45 2021,8010819,car,9354,Mon A
9356,Mon Aug  2 07:23:08 2021,1137301,truck,9355,Wed A
9357,Sun Aug 22 03:10:36 2021,7585363,truck,9356,Mon A
9358,Sun Aug 22 14:37:22 2021,8521937,car,9357,Sun A
9359,Sat Aug 21 11:58:02 2021,46393,car,9358,Sun A
9360,Sun Aug  1 02:49:38 2021,3756417,car,9359,Sat A
9361,Mon Aug  2 02:59:13 2021,1599459,truck,9360,Sun A
9362,Thu Aug 12 18:07:12 2021,9799284,truck,9361,Mon A
9363,Sat Aug 14 05:03:59 2021,8220119,truck,9362,Thu A
9364,Mon Aug  2 02:46:11 2021,6325430,truck,9363,Sat A
9365,Sat Aug 14 05:07:36 2021,5190320,car,9364,Mon A
9366,Sun Aug  1 20:57:23 2021,6959051,car,9365,Sat A
9367,Thu Jul 29 17:52:03 2021,1748636,car,9366,Sun A
9368,Mon Aug 16 04:14:30 2021,1157649,car,9367,Thu J
9369,Fri Aug  6 04:03:43 2021,9611676,car,9368,Mon A
9370,Sun Aug 22 13:18:41 2021,3039594,car,9369,Fri A
9371,Thu Jul 29 11:27:55 2021,1782179,car,9370,Sun A
9372,Wed Aug 18 14:41:00 2021,4308716,car,9371,Thu J
9373,Sat Aug  7 14:14:41 2021,6809850,car,9372,Wed A
9374,Thu Aug 12 16:03:21 2021,9508843,truck,9373,Sat A
9375,Wed Aug 18 19:24:27 2021,5727564,car,9374,Thu A
9376,Thu Aug  5 15:16:39 2021,2776833,truck,9375,Wed A
9377,Fri Jul 30 16:07:00 2021,1171409,car,9376,Thu A
9378,Sat Aug  7 04:26:43 2021,28046,truck,9377,Fri J
9379,Tue Aug 10 06:14:57 2021,1632439,car,9378,Sat A
9380,Tue Aug 17 03:56:10 2021,5678090,car,9379,Tue A
9381,Tue Aug 10 17:26:31 2021,4107532,car,9380,Tue A
9382,Wed Aug 11 06:09:33 2021,3750731,car,9381,Tue A
9383,Fri Aug  6 23:14:15 2021,4483641,car,9382,Wed A
9384,Sat Aug  7 15:32:03 2021,7016536,car,9383,Fri A
9385,Mon Aug  2 22:12:57 2021,7511346,truck,9384,Sat A
9386,Fri Jul 30 23:17:32 2021,1530202,car,9385,Mon A
9387,Sun Aug 15 13:10:06 2021,2051480,truck,9386,Fri J
9388,Sun Aug 15 21:28:57 2021,8146286,car,9387,Sun A
9389,Fri Jul 30 02:46:58 2021,4741858,car,9388,Sun A
9390,Mon Aug  9 04:04:39 2021,8687557,truck,9389,Fri J
9391,Wed Aug  4 04:35:48 2021,4641240,truck,9390,Mon A
9392,Fri Aug  6 05:24:28 2021,28625,car,9391,Wed A
9393,Tue Aug 17 13:16:56 2021,3891161,car,9392,Fri A
9394,Thu Aug 12 02:27:21 2021,5893087,truck,9393,Tue A
9395,Sat Aug 21 07:50:43 2021,7334353,car,9394,Thu A
9396,Mon Aug  9 05:58:33 2021,5653671,truck,9395,Sat A
9397,Tue Aug  3 05:42:15 2021,9662220,car,9396,Mon A
9398,Thu Aug 12 06:10:09 2021,2499334,car,9397,Tue A
9399,Fri Aug 13 09:54:11 2021,1209964,car,9398,Thu A
9400,Tue Aug 10 01:56:17 2021,8904011,car,9399,Fri A
9401,Sat Aug 14 19:45:11 2021,5996064,car,9400,Tue A
9402,Thu Aug 19 06:39:13 2021,5517940,truck,9401,Sat A
9403,Sat Aug 21 10:53:22 2021,9458845,truck,9402,Thu A
9404,Sun Aug 22 07:03:09 2021,1631935,car,9403,Sat A
9405,Fri Aug  6 23:59:41 2021,5059817,car,9404,Sun A
9406,Thu Aug 12 07:36:30 2021,1560796,truck,9405,Fri A
9407,Thu Aug  5 12:06:14 2021,6505764,car,9406,Thu A
9408,Sun Aug 15 10:26:05 2021,2679158,car,9407,Thu A
9409,Sun Aug 15 18:24:45 2021,4191614,car,9408,Sun A
9410,Thu Aug 19 15:19:20 2021,1746055,car,9409,Sun A
9411,Sat Aug 21 19:00:37 2021,764297,car,9410,Thu A
9412,Sun Aug  8 08:42:18 2021,3147561,car,9411,Sat A
9413,Thu Aug  5 08:51:53 2021,1445358,car,9412,Sun A
9414,Fri Aug  6 15:16:09 2021,6793624,car,9413,Thu A
9415,Fri Aug 13 03:05:48 2021,3359727,truck,9414,Fri A
9416,Mon Aug  2 01:34:39 2021,1963624,car,9415,Fri A
9417,Wed Aug 18 18:36:29 2021,2812052,car,9416,Mon A
9418,Sun Aug  1 15:19:48 2021,83028,car,9417,Wed A
9419,Wed Aug 18 19:07:33 2021,4087039,van,9418,Sun A
9420,Fri Jul 30 17:07:06 2021,6019350,truck,9419,Wed A
9421,Thu Jul 29 22:13:33 2021,8150747,truck,9420,Fri J
9422,Thu Jul 29 22:11:46 2021,1654362,truck,9421,Thu J
9423,Sat Aug 14 04:32:34 2021,8916594,van,9422,Thu J
9424,Fri Aug  6 14:20:39 2021,8490029,truck,9423,Sat A
9425,Sat Aug 21 17:11:39 2021,9193058,van,9424,Fri A
9426,Sun Aug 15 15:22:22 2021,5093920,car,9425,Sat A
9427,Sat Aug 21 09:03:21 2021,4116893,truck,9426,Sun A
9428,Tue Aug 10 12:57:05 2021,1788150,car,9427,Sat A
9429,Fri Aug  6 04:43:05 2021,9771871,van,9428,Tue A
9430,Sun Aug  8 20:01:52 2021,7670129,car,9429,Fri A
9431,Sun Aug  8 13:11:30 2021,590238,truck,9430,Sun A
9432,Tue Aug 17 14:26:06 2021,5282413,car,9431,Sun A
9433,Sat Aug 14 16:48:46 2021,6717370,car,9432,Tue A
9434,Fri Jul 30 04:35:46 2021,9700090,van,9433,Sat A
9435,Sat Jul 31 20:45:18 2021,4599967,truck,9434,Fri J
9436,Sat Jul 31 21:09:30 2021,1510079,car,9435,Sat J
9437,Sun Aug  1 00:15:30 2021,4841672,van,9436,Sat J
9438,Wed Aug 11 20:10:58 2021,701738,car,9437,Sun A
9439,Sun Aug  8 16:42:03 2021,2775233,car,9438,Wed A
9440,Thu Aug 19 11:56:17 2021,3440406,truck,9439,Sun A
9441,Fri Aug 20 20:31:44 2021,1356883,car,9440,Thu A
9442,Thu Jul 29 19:04:54 2021,3729089,car,9441,Fri A
9443,Mon Aug 16 22:09:22 2021,3200574,car,9442,Thu J
9444,Sat Aug 21 10:26:26 2021,8676961,car,9443,Mon A
9445,Sat Jul 31 01:08:46 2021,8652033,truck,9444,Sat A
9446,Mon Aug  9 06:54:27 2021,1457141,truck,9445,Sat J
9447,Wed Aug 11 12:49:53 2021,4387827,truck,9446,Mon A
9448,Sat Jul 31 03:28:46 2021,9595322,car,9447,Wed A
9449,Tue Aug  3 06:53:02 2021,8764946,car,9448,Sat J
9450,Sun Aug 22 01:51:05 2021,3934868,car,9449,Tue A
9451,Thu Aug 19 06:38:08 2021,5644500,car,9450,Sun A
9452,Tue Aug 10 21:32:55 2021,6121803,car,9451,Thu A
9453,Mon Aug  2 03:00:04 2021,7531587,car,9452,Tue A
9454,Sun Aug 15 07:40:55 2021,1643120,truck,9453,Mon A
9455,Thu Aug 19 16:18:34 2021,3898669,car,9454,Sun A
9456,Sun Aug  1 23:28:46 2021,4949252,car,9455,Thu A
9457,Mon Aug 16 03:32:44 2021,5091786,car,9456,Sun A
9458,Fri Jul 30 08:29:00 2021,1645651,car,9457,Mon A
9459,Fri Aug 20 07:59:23 2021,6244723,truck,9458,Fri J
9460,Mon Aug  9 02:02:54 2021,2432668,car,9459,Fri A
9461,Thu Jul 29 16:48:21 2021,2865356,car,9460,Mon A
9462,Mon Aug  2 14:18:03 2021,7015152,car,9461,Thu J
9463,Fri Aug 13 02:12:24 2021,4441926,truck,9462,Mon A
9464,Mon Aug  2 02:32:12 2021,4721344,car,9463,Fri A
9465,Fri Aug  6 02:21:41 2021,5691099,car,9464,Mon A
9466,Mon Aug  9 03:48:15 2021,5203236,van,9465,Fri A
9467,Fri Aug  6 10:17:09 2021,8241849,van,9466,Mon A
9468,Mon Aug  9 18:47:39 2021,3686123,car,9467,Fri A
9469,Sat Aug 14 02:03:26 2021,1213340,van,9468,Mon A
9470,Thu Aug 19 08:41:40 2021,3274510,car,9469,Sat A
9471,Mon Aug  9 08:00:40 2021,3678794,car,9470,Thu A
9472,Sat Aug  7 15:33:30 2021,1181857,car,9471,Mon A
9473,Mon Aug  2 02:34:49 2021,6771854,car,9472,Sat A
9474,Sat Aug 14 06:07:18 2021,3401894,car,9473,Mon A
9475,Mon Aug  9 23:17:50 2021,8930862,van,9474,Sat A
9476,Thu Aug  5 12:04:29 2021,5592512,car,9475,Mon A
9477,Tue Aug  3 11:58:24 2021,7924282,car,9476,Thu A
9478,Mon Aug  2 19:19:40 2021,883633,car,9477,Tue A
9479,Fri Aug 13 21:49:59 2021,7389262,car,9478,Mon A
9480,Sat Aug 21 06:54:27 2021,8603752,truck,9479,Fri A
9481,Tue Aug 10 03:10:34 2021,7031191,car,9480,Sat A
9482,Wed Aug 18 20:28:12 2021,2739489,truck,9481,Tue A
9483,Thu Aug 19 12:51:49 2021,7966917,car,9482,Wed A
9484,Mon Aug  2 01:19:21 2021,2204464,truck,9483,Thu A
9485,Sat Aug  7 02:55:28 2021,1458709,car,9484,Mon A
9486,Thu Jul 29 21:11:52 2021,8947649,car,9485,Sat A
9487,Wed Aug 18 10:13:28 2021,4422725,car,9486,Thu J
9488,Sun Aug  8 17:54:39 2021,3919728,car,9487,Wed A
9489,Tue Aug  3 11:52:04 2021,7043642,car,9488,Sun A
9490,Sun Aug 22 01:33:03 2021,9923742,truck,9489,Tue A
9491,Sun Aug 22 17:49:32 2021,7651635,car,9490,Sun A
9492,Wed Aug 18 05:29:45 2021,4886742,car,9491,Sun A
9493,Sun Aug  8 03:16:30 2021,1402729,truck,9492,Wed A
9494,Fri Aug  6 14:22:14 2021,9062700,car,9493,Sun A
9495,Tue Aug  3 01:52:59 2021,9107520,car,9494,Fri A
9496,Thu Jul 29 22:59:36 2021,4788648,truck,9495,Tue A
9497,Thu Aug 19 16:05:30 2021,3210047,van,9496,Thu J
9498,Sat Jul 31 09:11:52 2021,1387469,car,9497,Thu A
9499,Sat Aug 14 10:49:05 2021,4356623,truck,9498,Sat J
9500,Fri Aug 20 09:40:13 2021,2109132,truck,9499,Sat A
9501,Mon Aug  2 21:00:03 2021,7295351,car,9500,Fri A
9502,Sat Aug 14 05:14:34 2021,500200,car,9501,Mon A
9503,Tue Aug 17 12:25:36 2021,6414611,car,9502,Sat A
9504,Sun Aug 15 16:58:05 2021,5554412,car,9503,Tue A
9505,Sat Jul 31 22:14:22 2021,7415599,car,9504,Sun A
9506,Sun Aug  8 08:10:18 2021,983506,van,9505,Sat J
9507,Tue Aug 10 00:47:21 2021,6619837,van,9506,Sun A
9508,Sat Aug  7 21:58:23 2021,6297444,truck,9507,Tue A
9509,Wed Aug  4 09:29:22 2021,7396343,van,9508,Sat A
9510,Sun Aug 15 00:40:39 2021,146310,car,9509,Wed A
9511,Fri Aug 13 16:08:43 2021,4202385,car,9510,Sun A
9512,Thu Aug  5 00:18:59 2021,2298759,truck,9511,Fri A
9513,Mon Aug 16 09:01:35 2021,2250050,truck,9512,Thu A
9514,Wed Aug 18 17:41:43 2021,2075520,truck,9513,Mon A
9515,Fri Aug  6 18:43:59 2021,7698240,car,9514,Wed A
9516,Wed Aug 11 19:50:12 2021,7767476,car,9515,Fri A
9517,Tue Aug 10 07:44:36 2021,5823098,car,9516,Wed A
9518,Thu Aug  5 15:41:34 2021,9506994,truck,9517,Tue A
9519,Sun Aug  8 13:08:02 2021,3055773,truck,9518,Thu A
9520,Thu Aug 19 04:26:40 2021,9406073,van,9519,Sun A
9521,Wed Aug  4 07:28:53 2021,4296266,truck,9520,Thu A
9522,Thu Aug  5 17:19:31 2021,4046036,car,9521,Wed A
9523,Sun Aug  1 11:28:06 2021,798152,car,9522,Thu A
9524,Thu Aug 19 14:07:12 2021,146591,van,9523,Sun A
9525,Wed Aug 18 20:25:48 2021,9564860,car,9524,Thu A
9526,Sun Aug  8 17:33:51 2021,6812818,truck,9525,Wed A
9527,Fri Jul 30 05:25:00 2021,6008000,car,9526,Sun A
9528,Fri Aug  6 23:54:27 2021,2222089,car,9527,Fri J
9529,Thu Aug 19 04:34:31 2021,3961414,car,9528,Fri A
9530,Sat Aug  7 07:44:25 2021,1001144,car,9529,Thu A
9531,Sat Jul 31 15:16:43 2021,9574290,car,9530,Sat A
9532,Sat Aug  7 13:37:41 2021,1010900,car,9531,Sat J
9533,Fri Jul 30 02:40:23 2021,617673,car,9532,Sat A
9534,Sat Aug  7 05:13:49 2021,1645827,truck,9533,Fri J
9535,Wed Aug 11 11:02:04 2021,8508174,car,9534,Sat A
9536,Sat Aug 14 15:37:06 2021,1911334,van,9535,Wed A
9537,Thu Aug  5 16:27:15 2021,9792513,car,9536,Sat A
9538,Thu Aug 12 12:19:38 2021,3666385,car,9537,Thu A
9539,Sun Aug  8 16:04:53 2021,7696012,car,9538,Thu A
9540,Fri Jul 30 01:59:50 2021,9251754,car,9539,Sun A
9541,Sun Aug  1 05:38:07 2021,4358254,van,9540,Fri J
9542,Sun Aug  8 05:37:01 2021,6812747,car,9541,Sun A
9543,Mon Aug  2 01:56:12 2021,9552003,car,9542,Sun A
9544,Sat Aug 21 03:19:04 2021,2124478,car,9543,Mon A
9545,Sun Aug 15 23:49:06 2021,7876573,truck,9544,Sat A
9546,Thu Aug 12 00:19:16 2021,9417457,truck,9545,Sun A
9547,Fri Jul 30 01:56:40 2021,5127626,car,9546,Thu A
9548,Wed Aug  4 15:18:56 2021,4590030,truck,9547,Fri J
9549,Fri Aug 13 05:20:19 2021,9057318,car,9548,Wed A
9550,Tue Aug 10 01:20:37 2021,1490598,car,9549,Fri A
9551,Tue Aug  3 01:25:50 2021,4725154,car,9550,Tue A
9552,Wed Aug 18 19:14:39 2021,5287564,car,9551,Tue A
9553,Tue Aug 10 17:01:01 2021,7664660,car,9552,Wed A
9554,Sun Aug 22 07:09:55 2021,577200,car,9553,Tue A
9555,Sat Aug 21 14:25:26 2021,7711735,truck,9554,Sun A
9556,Fri Aug 20 13:10:37 2021,8307150,car,9555,Sat A
9557,Fri Jul 30 09:45:25 2021,5547403,car,9556,Fri A
9558,Thu Jul 29 20:19:12 2021,5550308,van,9557,Fri J
9559,Thu Aug  5 07:33:54 2021,5753387,car,9558,Thu J
9560,Fri Aug  6 09:35:48 2021,6008087,truck,9559,Thu A
9561,Fri Aug  6 17:05:43 2021,9718032,car,9560,Fri A
9562,Tue Aug  3 21:09:21 2021,7942527,truck,9561,Fri A
9563,Wed Aug 18 09:25:56 2021,2711737,car,9562,Tue A
9564,Sat Aug 21 08:26:56 2021,1977398,truck,9563,Wed A
9565,Fri Aug  6 22:20:46 2021,6235507,car,9564,Sat A
9566,Mon Aug 16 02:02:34 2021,3335335,truck,9565,Fri A
9567,Thu Jul 29 13:41:35 2021,8322676,car,9566,Mon A
9568,Mon Aug  9 17:51:53 2021,1697154,car,9567,Thu J
9569,Sun Aug  1 15:19:13 2021,1938244,car,9568,Mon A
9570,Thu Aug 12 05:30:40 2021,1286414,car,9569,Sun A
9571,Mon Aug  2 14:35:02 2021,7792796,truck,9570,Thu A
9572,Mon Aug  9 05:35:02 2021,2281321,van,9571,Mon A
9573,Tue Aug  3 02:51:23 2021,6267677,car,9572,Mon A
9574,Sun Aug  1 17:35:23 2021,5309933,truck,9573,Tue A
9575,Sun Aug 15 19:46:57 2021,6603095,car,9574,Sun A
9576,Sun Aug 22 12:50:35 2021,4884370,car,9575,Sun A
9577,Tue Aug 17 00:01:28 2021,1422677,truck,9576,Sun A
9578,Thu Jul 29 11:35:16 2021,9202795,car,9577,Tue A
9579,Wed Aug  4 12:43:34 2021,84018,truck,9578,Thu J
9580,Sun Aug 22 18:26:40 2021,8112557,car,9579,Wed A
9581,Sat Jul 31 14:06:41 2021,4632098,truck,9580,Sun A
9582,Thu Aug 19 02:09:15 2021,1311059,truck,9581,Sat J
9583,Mon Aug  9 07:10:03 2021,8701111,truck,9582,Thu A
9584,Fri Jul 30 21:42:30 2021,1858357,car,9583,Mon A
9585,Fri Jul 30 23:08:04 2021,4540088,truck,9584,Fri J
9586,Sat Jul 31 16:09:33 2021,2995150,van,9585,Fri J
9587,Fri Aug  6 20:49:26 2021,1942981,truck,9586,Sat J
9588,Sat Aug 14 12:22:25 2021,250182,van,9587,Fri A
9589,Wed Aug 18 20:15:17 2021,8801285,car,9588,Sat A
9590,Sun Aug  1 06:31:34 2021,4362380,car,9589,Wed A
9591,Wed Aug  4 18:02:56 2021,6526693,car,9590,Sun A
9592,Sun Aug  8 09:31:12 2021,5305975,car,9591,Wed A
9593,Thu Jul 29 11:55:43 2021,5510444,car,9592,Sun A
9594,Sat Aug 21 16:43:48 2021,1422771,car,9593,Thu J
9595,Thu Aug  5 18:41:17 2021,2764131,car,9594,Sat A
9596,Thu Aug  5 06:13:10 2021,9119372,van,9595,Thu A
9597,Tue Aug 10 02:47:15 2021,7063295,car,9596,Thu A
9598,Mon Aug 16 02:01:15 2021,7150634,car,9597,Tue A
9599,Wed Aug 11 11:13:01 2021,1013346,truck,9598,Mon A
9600,Sat Jul 31 04:54:42 2021,9967613,car,9599,Wed A
9601,Sun Aug  1 09:35:07 2021,5843845,truck,9600,Sat J
9602,Fri Aug 13 03:36:01 2021,2986260,car,9601,Sun A
9603,Sun Aug 15 11:54:27 2021,326457,truck,9602,Fri A
9604,Mon Aug  2 06:20:14 2021,1422434,car,9603,Sun A
9605,Wed Aug  4 23:43:50 2021,2932216,car,9604,Mon A
9606,Fri Jul 30 18:49:37 2021,174845,van,9605,Wed A
9607,Fri Aug 20 07:17:50 2021,4649332,car,9606,Fri J
9608,Sun Aug  8 01:18:47 2021,2725671,car,9607,Fri A
9609,Thu Aug 19 15:35:01 2021,180003,truck,9608,Sun A
9610,Mon Aug  9 03:01:29 2021,7870067,car,9609,Thu A
9611,Tue Aug  3 00:32:53 2021,8399188,car,9610,Mon A
9612,Tue Aug 10 21:42:48 2021,9587407,car,9611,Tue A
9613,Sun Aug 15 04:18:11 2021,7045547,car,9612,Tue A
9614,Sun Aug  8 01:44:57 2021,1140200,van,9613,Sun A
9615,Mon Aug  9 16:42:50 2021,3951989,truck,9614,Sun A
9616,Tue Aug  3 07:22:34 2021,6196290,car,9615,Mon A
9617,Fri Aug  6 04:07:55 2021,8763857,car,9616,Tue A
9618,Wed Aug 18 09:46:21 2021,6974614,truck,9617,Fri A
9619,Sat Aug  7 23:04:32 2021,2342216,car,9618,Wed A
9620,Fri Aug  6 11:53:38 2021,1070602,truck,9619,Sat A
9621,Sun Aug  1 21:10:46 2021,185947,car,9620,Fri A
9622,Fri Aug 20 15:54:40 2021,4298104,car,9621,Sun A
9623,Wed Aug  4 02:38:17 2021,3950740,van,9622,Fri A
9624,Fri Jul 30 06:52:01 2021,4015663,car,9623,Wed A
9625,Tue Aug  3 22:52:39 2021,3889023,car,9624,Fri J
9626,Sat Jul 31 02:00:14 2021,2861980,car,9625,Tue A
9627,Thu Aug 12 19:09:50 2021,3296038,van,9626,Sat J
9628,Thu Aug 19 11:43:06 2021,641335,car,9627,Thu A
9629,Wed Aug 11 02:20:21 2021,3862703,car,9628,Thu A
9630,Sat Aug 21 05:25:44 2021,2063286,car,9629,Wed A
9631,Mon Aug  2 04:17:16 2021,2369440,car,9630,Sat A
9632,Mon Aug 16 16:41:46 2021,4952094,car,9631,Mon A
9633,Thu Jul 29 19:53:50 2021,5712166,car,9632,Mon A
9634,Mon Aug 16 13:44:47 2021,2908046,car,9633,Thu J
9635,Wed Aug 18 20:14:49 2021,8116508,car,9634,Mon A
9636,Wed Aug 11 12:39:15 2021,9563852,car,9635,Wed A
9637,Sun Aug 22 09:09:22 2021,6021550,car,9636,Wed A
9638,Mon Aug 16 11:40:31 2021,229060,van,9637,Sun A
9639,Sun Aug  8 20:54:42 2021,4606761,van,9638,Mon A
9640,Thu Aug 12 17:47:20 2021,9448352,truck,9639,Sun A
9641,Sun Aug  8 01:14:23 2021,5867847,truck,9640,Thu A
9642,Mon Aug 16 03:31:09 2021,4064169,car,9641,Sun A
9643,Sat Jul 31 07:20:31 2021,237547,truck,9642,Mon A
9644,Sat Jul 31 01:13:15 2021,8230651,car,9643,Sat J
